fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_alcohol_ratio,mineral_index,mean_acidity,total_sulfur,alcohol_quality_interaction,acidity_pH_balance
7.9,0.98,0.62,35.0,0.108,180.6,196.7,1.01173,2.92,1.65,12.8,4,9.5,2.734375,1.758,3.1666666666666665,377.29999999999995,51.2,2.705479452054795
8.8,0.53,1.24,49.2,0.206,217.8,351.0,1.01546,3.09,0.76,13.3,4,10.57,3.699248120300752,0.966,3.5233333333333334,568.8,53.2,2.84789644012945
12.0,0.94,1.04,57.9,0.282,171.9,239.9,1.02762,3.19,1.28,11.1,4,13.98,5.216216216216217,1.562,4.66,411.8,44.4,3.761755485893417
13.3,0.7,0.97,38.2,0.22,219.5,229.6,1.0106,2.96,1.72,11.7,4,14.97,3.2649572649572653,1.94,4.99,449.1,46.8,4.493243243243244
11.7,1.23,1.08,37.2,0.244,162.9,235.9,1.01812,2.96,1.6,11.5,4,14.01,3.2347826086956526,1.844,4.67,398.8,46.0,3.9527027027027026
12.8,0.95,0.74,42.5,0.443,174.7,257.0,1.01655,3.04,1.32,10.7,4,14.49,3.97196261682243,1.7630000000000001,4.83,431.7,42.8,4.2105263157894735
12.7,0.8,0.98,45.1,0.298,115.7,205.0,1.02619,3.16,0.72,13.1,4,14.48,3.4427480916030535,1.018,4.826666666666667,320.7,52.4,4.018987341772151
11.9,0.9,0.72,50.7,0.306,206.5,266.1,1.01648,3.14,1.24,12.1,4,13.520000000000001,4.1900826446281,1.546,4.506666666666667,472.6,48.4,3.789808917197452
10.3,1.24,0.55,35.8,0.34,196.5,336.6,1.0113,3.12,0.89,10.6,4,12.090000000000002,3.3773584905660377,1.23,4.03,533.1,42.4,3.3012820512820515
8.7,1.17,1.22,42.4,0.108,168.9,388.3,1.01005,2.98,1.58,13.6,4,11.09,3.1176470588235294,1.6880000000000002,3.6966666666666668,557.2,54.4,2.919463087248322
9.8,1.12,1.28,33.3,0.209,223.7,299.9,1.02262,3.01,1.68,12.3,4,12.200000000000001,2.7073170731707314,1.889,4.066666666666667,523.5999999999999,49.2,3.2558139534883725
13.4,1.15,0.88,37.2,0.353,168.4,242.4,1.0236,3.11,0.98,10.0,4,15.430000000000001,3.72,1.333,5.1433333333333335,410.8,40.0,4.308681672025724
13.5,1.27,0.75,37.9,0.395,243.1,225.4,1.01969,3.06,1.11,9.4,4,15.52,4.031914893617021,1.5050000000000001,5.173333333333333,468.5,37.6,4.411764705882353
13.1,0.79,0.8,23.8,0.239,147.3,184.2,1.0148,3.33,1.29,9.6,4,14.690000000000001,2.479166666666667,1.529,4.896666666666667,331.5,38.4,3.933933933933934
8.4,1.11,1.09,47.1,0.113,57.6,222.1,1.00528,2.96,1.24,12.4,4,10.6,3.7983870967741935,1.353,3.533333333333333,279.7,49.6,2.837837837837838
12.7,1.07,0.67,43.8,0.231,234.7,254.8,0.99969,3.06,1.72,10.5,4,14.44,4.171428571428571,1.951,4.8133333333333335,489.5,42.0,4.15032679738562
11.9,0.82,0.89,24.6,0.336,153.0,152.3,1.01473,3.42,1.06,10.6,4,13.610000000000001,2.3207547169811322,1.3960000000000001,4.536666666666667,305.3,42.4,3.4795321637426904
9.6,1.04,1.12,47.5,0.275,204.8,294.0,1.01332,3.14,1.33,11.2,4,11.760000000000002,4.241071428571429,1.605,3.9200000000000004,498.8,44.8,3.057324840764331
13.3,1.09,1.44,34.7,0.384,263.9,259.0,1.0235,3.12,1.5,10.2,4,15.83,3.401960784313726,1.884,5.276666666666666,522.9,40.8,4.262820512820513
10.9,0.77,0.98,55.6,0.3,149.3,251.1,1.019,3.11,1.31,10.3,4,12.65,5.398058252427184,1.61,4.216666666666667,400.4,41.2,3.504823151125402
10.9,0.85,1.24,38.6,0.314,162.6,334.8,1.00919,2.9,1.63,11.8,4,12.99,3.271186440677966,1.944,4.33,497.4,47.2,3.7586206896551726
11.2,1.02,0.82,45.6,0.414,163.4,304.6,1.02234,3.14,1.31,10.5,4,13.04,4.342857142857143,1.724,4.346666666666667,468.0,42.0,3.5668789808917194
10.6,0.95,1.26,49.1,0.28,224.3,289.8,1.02191,2.97,1.22,12.2,4,12.809999999999999,4.024590163934427,1.5,4.27,514.1,48.8,3.5690235690235688
11.4,1.24,1.23,38.0,0.362,214.1,196.3,1.02454,3.43,1.14,11.2,4,13.870000000000001,3.3928571428571432,1.5019999999999998,4.623333333333334,410.4,44.8,3.323615160349854
10.9,0.84,0.9,53.4,0.331,223.7,307.6,1.01372,3.04,1.39,10.8,4,12.64,4.944444444444444,1.7209999999999999,4.213333333333334,531.3,43.2,3.585526315789474
10.1,1.0,1.09,52.2,0.33,159.2,261.6,1.00404,3.28,1.23,9.7,4,12.19,5.381443298969073,1.56,4.0633333333333335,420.8,38.8,3.079268292682927
8.7,1.32,1.38,48.8,0.25,173.5,367.7,1.02475,3.34,1.5,11.5,4,11.399999999999999,4.243478260869565,1.75,3.7999999999999994,541.2,46.0,2.6047904191616764
12.9,0.77,0.9,44.4,0.266,247.7,291.7,1.02784,2.93,0.79,10.3,4,14.57,4.310679611650485,1.056,4.8566666666666665,539.4,41.2,4.402730375426621
8.8,0.93,0.76,40.5,0.404,172.3,287.7,1.02188,3.27,0.58,11.1,4,10.49,3.6486486486486487,0.984,3.4966666666666666,460.0,44.4,2.691131498470948
9.3,0.9,0.69,40.3,0.138,51.1,328.7,1.01388,3.18,0.97,13.1,4,10.89,3.0763358778625953,1.108,3.6300000000000003,379.8,52.4,2.9245283018867925
12.8,0.77,0.88,38.9,0.332,146.6,134.3,1.0155,3.0,1.64,10.2,4,14.450000000000001,3.8137254901960786,1.972,4.816666666666667,280.9,40.8,4.266666666666667
12.4,1.22,1.42,43.7,0.214,143.0,256.0,1.01164,3.2,1.19,12.3,4,15.040000000000001,3.5528455284552845,1.404,5.013333333333334,399.0,49.2,3.875
14.2,0.87,1.07,32.5,0.272,170.7,220.9,1.01784,3.16,1.72,12.3,4,16.139999999999997,2.6422764227642275,1.992,5.379999999999999,391.6,49.2,4.493670886075949
10.3,1.1,1.11,36.5,0.132,134.4,286.6,1.02749,3.04,1.47,11.9,4,12.51,3.0672268907563023,1.6019999999999999,4.17,421.0,47.6,3.3881578947368425
12.6,0.98,0.82,35.9,0.461,136.5,231.4,1.01084,3.02,1.25,10.1,4,14.4,3.5544554455445545,1.711,4.8,367.9,40.4,4.172185430463576
13.0,1.19,1.01,30.0,0.152,228.9,298.1,1.02064,3.08,1.72,12.3,4,15.2,2.4390243902439024,1.8719999999999999,5.066666666666666,527.0,49.2,4.220779220779221
9.5,1.11,1.07,47.5,0.26,206.9,290.4,1.0093,3.57,1.18,12.6,4,11.68,3.7698412698412698,1.44,3.893333333333333,497.29999999999995,50.4,2.6610644257703084
10.7,1.14,0.86,39.7,0.325,226.0,307.7,1.01282,3.14,1.05,10.4,4,12.7,3.8173076923076925,1.375,4.233333333333333,533.7,41.6,3.4076433121019103
13.4,0.96,0.54,45.4,0.205,165.3,156.4,1.01457,3.13,1.28,10.3,4,14.899999999999999,4.407766990291262,1.485,4.966666666666666,321.70000000000005,41.2,4.281150159744409
10.0,0.95,1.16,45.2,0.275,117.1,290.8,1.01318,2.91,0.99,12.3,4,12.11,3.6747967479674797,1.2650000000000001,4.036666666666666,407.9,49.2,3.4364261168384878
10.7,1.22,0.67,33.9,0.241,158.4,189.2,1.01508,3.01,1.63,11.8,4,12.59,2.8728813559322033,1.871,4.196666666666666,347.6,47.2,3.5548172757475083
14.0,0.46,1.27,41.3,0.373,153.4,243.2,1.01976,3.17,1.1,9.5,4,15.73,4.347368421052631,1.473,5.243333333333333,396.6,38.0,4.416403785488959
10.9,0.88,1.3,43.3,0.383,165.0,277.8,1.02807,3.08,1.4,11.0,4,13.080000000000002,3.936363636363636,1.783,4.36,442.8,44.0,3.538961038961039
11.7,1.07,1.22,40.5,0.322,230.4,320.1,1.02782,3.02,0.89,11.5,4,13.99,3.5217391304347827,1.212,4.663333333333333,550.5,46.0,3.874172185430463
10.5,1.15,1.0,29.7,0.226,203.9,304.6,1.02162,3.07,1.62,13.4,4,12.65,2.216417910447761,1.846,4.216666666666667,508.5,53.6,3.420195439739414
10.3,1.19,0.86,47.2,0.211,57.3,347.7,1.02079,3.01,0.91,11.9,4,12.35,3.966386554621849,1.121,4.116666666666666,405.0,47.6,3.4219269102990038
9.6,0.54,1.28,33.1,0.267,146.6,338.5,1.00953,3.23,1.41,13.1,4,11.42,2.5267175572519087,1.677,3.8066666666666666,485.1,52.4,2.972136222910217
10.8,0.71,0.71,40.1,0.258,222.8,215.0,1.02417,3.05,1.38,11.7,4,12.220000000000002,3.4273504273504276,1.638,4.073333333333334,437.8,46.8,3.5409836065573774
9.0,1.04,1.05,48.6,0.237,108.7,316.8,1.01196,3.27,1.01,13.1,4,11.09,3.7099236641221376,1.2469999999999999,3.6966666666666668,425.5,52.4,2.7522935779816513
9.0,0.67,0.66,48.4,0.254,178.9,209.7,1.02082,2.8,1.33,11.5,4,10.33,4.208695652173913,1.584,3.4433333333333334,388.6,46.0,3.2142857142857144
13.5,0.7,1.22,39.5,0.14,78.1,289.1,1.01313,3.14,1.15,10.9,4,15.42,3.623853211009174,1.29,5.14,367.20000000000005,43.6,4.2993630573248405
13.3,1.37,0.47,46.4,0.266,186.9,272.2,1.0234,2.86,0.87,10.5,4,15.140000000000002,4.419047619047619,1.1360000000000001,5.046666666666668,459.1,42.0,4.650349650349651
11.5,1.27,0.44,37.1,0.239,240.4,306.8,1.0158,2.92,1.35,10.2,4,13.209999999999999,3.6372549019607847,1.589,4.403333333333333,547.2,40.8,3.9383561643835616
10.0,0.75,1.35,25.2,0.299,217.6,274.4,1.01395,3.35,1.52,12.5,4,12.1,2.016,1.819,4.033333333333333,492.0,50.0,2.9850746268656714
13.7,0.75,1.24,28.8,0.155,221.2,259.9,1.01974,2.96,0.75,10.0,4,15.69,2.88,0.905,5.2299999999999995,481.09999999999997,40.0,4.628378378378378
11.2,1.11,0.66,51.8,0.283,203.2,326.3,1.00693,3.11,1.41,11.3,4,12.969999999999999,4.584070796460177,1.6929999999999998,4.323333333333333,529.5,45.2,3.6012861736334405
9.1,0.5,1.33,37.8,0.311,202.8,228.3,1.01021,3.17,1.44,12.8,4,10.93,2.9531249999999996,1.751,3.643333333333333,431.1,51.2,2.8706624605678233
9.9,0.66,1.0,41.3,0.271,96.9,294.7,1.02249,3.15,0.84,12.3,4,11.56,3.357723577235772,1.111,3.8533333333333335,391.6,49.2,3.1428571428571432
13.1,1.34,0.78,42.0,0.374,187.9,271.9,1.00497,3.16,1.03,10.1,4,15.219999999999999,4.158415841584159,1.404,5.073333333333333,459.79999999999995,40.4,4.1455696202531644
12.4,1.42,0.85,54.0,0.439,198.5,262.1,1.02814,2.99,1.24,11.6,4,14.67,4.655172413793103,1.679,4.89,460.6,46.4,4.147157190635451
10.5,0.93,0.71,54.0,0.371,208.7,269.4,1.02488,3.26,0.77,10.5,4,12.14,5.142857142857143,1.141,4.046666666666667,478.09999999999997,42.0,3.2208588957055215
10.1,0.9,1.27,25.0,0.333,246.1,274.3,1.02872,3.22,1.5,10.9,4,12.27,2.293577981651376,1.833,4.09,520.4,43.6,3.136645962732919
11.6,1.26,0.81,51.1,0.208,204.3,283.1,1.01991,2.96,0.81,11.2,4,13.67,4.5625,1.018,4.556666666666667,487.40000000000003,44.8,3.918918918918919
12.8,0.94,0.75,37.6,0.285,207.6,252.2,1.01636,2.95,1.17,11.3,4,14.49,3.327433628318584,1.4549999999999998,4.83,459.79999999999995,45.2,4.338983050847458
12.3,0.87,1.03,49.6,0.301,226.4,329.3,1.02362,2.99,1.17,12.2,4,14.2,4.065573770491803,1.4709999999999999,4.733333333333333,555.7,48.8,4.11371237458194
9.9,0.72,1.3,47.5,0.128,144.3,219.1,1.01857,2.98,1.58,12.1,4,11.920000000000002,3.925619834710744,1.7080000000000002,3.973333333333334,363.4,48.4,3.3221476510067114
11.7,0.54,0.89,44.8,0.274,177.1,256.7,1.01566,3.15,0.98,12.2,4,13.129999999999999,3.6721311475409837,1.254,4.376666666666666,433.79999999999995,48.8,3.714285714285714
10.8,1.05,1.36,43.9,0.364,165.4,332.7,1.01427,3.31,1.72,11.5,4,13.21,3.817391304347826,2.084,4.403333333333333,498.1,46.0,3.262839879154079
8.6,1.16,0.76,33.2,0.326,193.9,278.6,1.00166,3.09,1.4,11.0,4,10.52,3.0181818181818185,1.726,3.5066666666666664,472.5,44.0,2.7831715210355985
10.1,0.6,0.86,20.1,0.2,175.0,327.7,1.00918,3.22,1.53,11.8,4,11.559999999999999,1.7033898305084747,1.73,3.853333333333333,502.7,47.2,3.136645962732919
10.3,0.81,0.93,41.0,0.283,189.7,329.4,1.01629,3.35,1.02,12.0,4,12.040000000000001,3.4166666666666665,1.303,4.013333333333334,519.0999999999999,48.0,3.074626865671642
13.5,0.78,0.95,32.7,0.276,227.7,288.6,1.00558,3.12,1.0,9.2,4,15.229999999999999,3.554347826086957,1.276,5.076666666666666,516.3,36.8,4.326923076923077
7.7,0.95,0.87,34.1,0.135,185.3,147.1,1.02588,3.27,1.44,12.4,4,9.52,2.75,1.575,3.1733333333333333,332.4,49.6,2.3547400611620795
11.7,0.78,0.68,33.6,0.19,232.4,201.0,1.00642,2.97,1.84,13.0,4,13.159999999999998,2.5846153846153848,2.0300000000000002,4.386666666666666,433.4,52.0,3.939393939393939
7.1,1.4,0.89,35.0,0.151,147.7,353.6,1.02477,3.02,1.46,12.2,4,9.39,2.8688524590163937,1.611,3.1300000000000003,501.3,48.8,2.3509933774834435
7.7,0.73,0.85,48.3,0.299,130.9,131.1,1.02518,2.89,1.03,12.2,4,9.28,3.959016393442623,1.329,3.0933333333333333,262.0,48.8,2.6643598615916955
6.5,1.31,1.04,34.9,0.079,214.5,310.9,1.00387,3.13,0.97,13.1,4,8.850000000000001,2.66412213740458,1.049,2.9500000000000006,525.4,52.4,2.07667731629393
11.9,0.78,1.01,42.9,0.334,177.5,294.0,1.01182,3.4,0.66,10.8,4,13.69,3.972222222222222,0.994,4.5633333333333335,471.5,43.2,3.5
11.1,1.2,1.23,38.2,0.282,88.0,248.9,1.0176,3.25,1.37,12.6,4,13.53,3.031746031746032,1.6520000000000001,4.51,336.9,50.4,3.4153846153846152
9.3,0.96,1.15,46.1,0.32,240.4,243.7,1.02053,2.95,0.87,12.6,4,11.410000000000002,3.658730158730159,1.19,3.803333333333334,484.1,50.4,3.152542372881356
11.1,0.67,1.16,36.1,0.317,171.3,194.0,1.01064,3.44,1.07,11.1,4,12.93,3.2522522522522523,1.387,4.31,365.3,44.4,3.2267441860465116
7.8,1.0,1.36,48.4,0.277,129.7,323.5,1.02868,2.95,0.8,12.8,4,10.16,3.7812499999999996,1.077,3.3866666666666667,453.2,51.2,2.644067796610169
9.8,0.54,0.93,32.6,0.387,228.9,228.2,1.01013,3.5,1.16,10.9,4,11.27,2.9908256880733943,1.547,3.7566666666666664,457.1,43.6,2.8000000000000003
13.3,1.38,0.83,41.1,0.111,151.2,147.9,1.01113,2.95,1.44,10.5,4,15.51,3.9142857142857146,1.551,5.17,299.1,42.0,4.508474576271186
7.7,1.01,0.91,54.1,0.377,124.1,341.9,1.01184,3.24,1.19,13.1,4,9.620000000000001,4.129770992366413,1.567,3.206666666666667,466.0,52.4,2.376543209876543
13.5,1.12,1.01,58.8,0.331,233.3,378.4,1.02809,3.3,1.35,10.5,4,15.63,5.6,1.681,5.21,611.7,42.0,4.090909090909091
10.1,1.0,1.33,52.6,0.205,165.7,316.5,1.02711,3.06,0.82,11.6,4,12.43,4.5344827586206895,1.025,4.1433333333333335,482.2,46.4,3.3006535947712417
10.8,1.24,1.33,41.1,0.17,165.2,340.7,1.01929,3.15,1.27,13.7,4,13.370000000000001,3.0000000000000004,1.44,4.456666666666667,505.9,54.8,3.428571428571429
13.4,1.34,0.45,40.3,0.25,190.0,183.5,1.01041,3.02,1.18,10.6,4,15.19,3.80188679245283,1.43,5.0633333333333335,373.5,42.4,4.437086092715232
13.3,1.09,1.0,46.9,0.278,94.5,341.0,1.01524,3.23,1.37,12.3,4,15.39,3.8130081300813004,1.6480000000000001,5.13,435.5,49.2,4.11764705882353
10.7,1.3,0.83,43.9,0.293,233.8,315.6,1.00679,3.04,1.42,11.8,4,12.83,3.7203389830508473,1.7129999999999999,4.276666666666666,549.4000000000001,47.2,3.519736842105263
11.2,0.94,1.0,52.4,0.241,202.8,339.4,1.01888,2.95,1.09,11.2,4,13.139999999999999,4.678571428571429,1.331,4.38,542.2,44.8,3.796610169491525
13.3,1.15,0.91,39.9,0.157,152.1,289.5,1.02663,2.9,1.43,11.9,4,15.360000000000001,3.352941176470588,1.587,5.12,441.6,47.6,4.586206896551724
12.8,0.41,1.08,30.1,0.084,140.5,205.7,1.01112,2.92,0.99,12.8,4,14.290000000000001,2.3515625,1.074,4.763333333333334,346.2,51.2,4.383561643835617
12.2,1.12,1.02,45.0,0.278,137.8,261.8,1.00585,3.07,0.68,11.5,4,14.34,3.9130434782608696,0.9580000000000001,4.78,399.6,46.0,3.973941368078176
11.1,1.19,0.84,41.4,0.127,161.1,209.8,1.02219,3.14,0.7,12.4,4,13.129999999999999,3.3387096774193545,0.827,4.376666666666666,370.9,49.6,3.535031847133758
8.7,0.91,0.55,11.3,0.174,149.9,191.4,1.01462,3.29,1.39,12.0,4,10.16,0.9416666666666668,1.5639999999999998,3.3866666666666667,341.3,48.0,2.644376899696048
9.9,0.66,0.97,16.3,0.391,174.0,307.6,1.01087,3.28,1.69,13.1,4,11.530000000000001,1.2442748091603055,2.081,3.8433333333333337,481.6,52.4,3.0182926829268295
12.3,1.03,0.89,34.8,0.11,225.0,265.4,1.01445,3.44,1.06,11.8,4,14.22,2.949152542372881,1.1700000000000002,4.74,490.4,47.2,3.5755813953488373
13.5,0.95,0.74,34.0,0.139,95.1,346.1,1.01427,2.81,1.59,12.9,4,15.19,2.635658914728682,1.729,5.0633333333333335,441.20000000000005,51.6,4.804270462633452
10.7,0.49,1.23,40.3,0.315,144.7,356.4,1.02794,3.12,1.32,10.9,4,12.42,3.697247706422018,1.635,4.14,501.09999999999997,43.6,3.4294871794871793
14.2,1.06,1.22,39.8,0.188,208.0,244.6,1.00354,3.22,1.25,9.7,4,16.48,4.103092783505154,1.438,5.493333333333333,452.6,38.8,4.409937888198757
12.0,1.22,0.98,46.1,0.109,232.9,192.5,1.01011,2.98,0.94,11.1,4,14.200000000000001,4.153153153153154,1.049,4.733333333333333,425.4,44.4,4.026845637583893
10.1,1.19,1.17,48.7,0.197,208.7,160.6,1.0246,3.23,1.48,10.3,4,12.459999999999999,4.728155339805825,1.677,4.153333333333333,369.29999999999995,41.2,3.1269349845201235
13.2,0.72,1.03,54.6,0.328,232.4,361.1,1.01846,2.93,1.16,11.4,4,14.95,4.7894736842105265,1.488,4.983333333333333,593.5,45.6,4.505119453924914
13.1,1.26,1.23,56.3,0.338,207.2,410.4,1.0196,2.91,1.35,13.0,4,15.59,4.3307692307692305,1.6880000000000002,5.196666666666666,617.5999999999999,52.0,4.501718213058419
10.6,1.0,0.83,39.1,0.256,202.3,152.2,1.00346,3.28,1.08,11.2,4,12.43,3.491071428571429,1.336,4.1433333333333335,354.5,44.8,3.231707317073171
7.6,0.64,1.2,49.8,0.385,142.2,356.8,1.02074,3.21,1.3,12.9,4,9.44,3.8604651162790695,1.685,3.1466666666666665,499.0,51.6,2.367601246105919
10.6,1.2,0.87,43.2,0.175,142.8,247.5,1.00645,3.21,1.48,11.4,4,12.669999999999998,3.7894736842105265,1.655,4.223333333333333,390.3,45.6,3.3021806853582554
12.5,1.01,1.2,47.6,0.184,48.3,315.7,1.01192,3.3,0.88,11.3,4,14.709999999999999,4.212389380530973,1.064,4.903333333333333,364.0,45.2,3.787878787878788
10.9,0.88,1.29,33.8,0.179,151.7,119.5,1.03148,3.08,1.26,11.8,4,13.07,2.8644067796610164,1.439,4.3566666666666665,271.2,47.2,3.538961038961039
10.5,0.68,0.8,51.7,0.407,138.6,242.9,1.01676,3.26,1.03,11.2,4,11.98,4.616071428571429,1.437,3.9933333333333336,381.5,44.8,3.2208588957055215
11.4,1.06,0.87,47.0,0.421,183.3,301.6,1.00697,3.2,1.59,10.9,4,13.33,4.311926605504587,2.011,4.443333333333333,484.90000000000003,43.6,3.5625
13.4,0.71,0.95,56.7,0.349,206.2,282.0,1.02139,3.13,1.05,10.6,4,15.059999999999999,5.349056603773585,1.399,5.02,488.2,42.4,4.281150159744409
11.1,0.86,1.15,33.6,0.222,144.6,170.4,1.02125,2.91,1.17,10.6,4,13.11,3.169811320754717,1.392,4.37,315.0,42.4,3.8144329896907214
9.8,0.92,0.7,46.5,0.336,135.7,302.5,1.00646,3.38,1.68,12.7,4,11.42,3.661417322834646,2.016,3.8066666666666666,438.2,50.8,2.899408284023669
11.8,0.77,0.79,30.9,0.366,139.4,322.0,1.02569,3.15,1.01,12.8,4,13.36,2.4140624999999996,1.376,4.453333333333333,461.4,51.2,3.7460317460317465
12.0,0.96,0.98,26.9,0.407,159.8,365.1,1.01287,3.22,1.58,13.2,4,13.940000000000001,2.037878787878788,1.987,4.646666666666667,524.9000000000001,52.8,3.7267080745341614
12.6,1.11,1.14,41.0,0.13,227.6,243.8,1.00674,2.94,1.04,11.8,4,14.85,3.4745762711864403,1.17,4.95,471.4,47.2,4.285714285714286
10.3,0.81,0.93,41.0,0.283,189.7,329.4,1.01629,3.35,1.02,12.0,4,12.040000000000001,3.4166666666666665,1.303,4.013333333333334,519.0999999999999,48.0,3.074626865671642
9.6,0.86,0.56,46.3,0.269,186.1,165.3,1.01734,3.07,1.36,11.1,4,11.02,4.171171171171171,1.629,3.6733333333333333,351.4,44.4,3.1270358306188926
11.6,1.24,0.42,54.0,0.28,150.9,370.7,1.00738,2.99,1.25,10.2,4,13.26,5.294117647058824,1.53,4.42,521.6,40.8,3.8795986622073575
11.4,1.06,0.87,47.0,0.421,183.3,301.6,1.00697,3.2,1.59,10.9,4,13.33,4.311926605504587,2.011,4.443333333333333,484.90000000000003,43.6,3.5625
9.8,1.0,0.93,30.1,0.355,149.0,353.6,1.0178,3.28,1.14,13.3,4,11.73,2.263157894736842,1.4949999999999999,3.91,502.6,53.2,2.987804878048781
8.9,1.49,0.98,43.2,0.159,226.1,257.3,1.0187,3.06,1.1,12.4,4,11.370000000000001,3.4838709677419355,1.2590000000000001,3.7900000000000005,483.4,49.6,2.9084967320261437
14.8,1.34,0.66,49.3,0.169,242.0,198.5,1.00497,3.26,1.25,10.3,4,16.8,4.7864077669902905,1.419,5.6000000000000005,440.5,41.2,4.539877300613497
11.6,0.96,0.89,58.1,0.224,112.7,274.2,1.01542,3.06,1.56,12.3,4,13.45,4.723577235772358,1.784,4.483333333333333,386.9,49.2,3.7908496732026142
8.4,0.86,0.93,35.1,0.451,148.5,378.5,1.03097,3.03,1.62,12.3,4,10.19,2.8536585365853657,2.071,3.3966666666666665,527.0,49.2,2.7722772277227725
13.1,0.73,0.87,46.3,0.101,186.8,408.0,1.00678,2.97,1.49,12.9,4,14.7,3.589147286821705,1.591,4.8999999999999995,594.8,51.6,4.41077441077441
9.5,0.67,0.88,43.9,0.292,140.8,330.1,1.02342,3.0,1.48,12.6,4,11.05,3.484126984126984,1.772,3.6833333333333336,470.90000000000003,50.4,3.1666666666666665
10.5,0.62,1.28,53.1,0.187,67.2,180.1,1.01122,3.6,1.59,12.2,4,12.399999999999999,4.352459016393443,1.7770000000000001,4.133333333333333,247.3,48.8,2.9166666666666665
11.3,1.26,1.32,53.9,0.203,128.0,301.5,1.01205,3.02,1.05,11.1,4,13.88,4.8558558558558556,1.2530000000000001,4.626666666666667,429.5,44.4,3.741721854304636
8.3,1.03,0.46,36.3,0.216,172.4,202.8,1.01811,3.11,1.35,13.5,4,9.790000000000001,2.6888888888888887,1.566,3.2633333333333336,375.20000000000005,54.0,2.668810289389068
10.3,0.94,1.29,54.1,0.489,249.6,360.9,1.0307,2.96,1.39,10.7,4,12.530000000000001,5.056074766355141,1.879,4.176666666666667,610.5,42.8,3.47972972972973
11.6,1.2,0.98,34.2,0.111,253.3,189.2,1.02294,2.93,1.1,10.7,4,13.78,3.1962616822429912,1.211,4.593333333333333,442.5,42.8,3.9590443686006824
12.0,1.04,1.12,42.9,0.152,155.2,179.9,1.01406,3.52,1.23,10.2,4,14.16,4.205882352941177,1.382,4.72,335.1,40.8,3.409090909090909
12.7,0.93,1.13,40.4,0.343,106.5,267.6,1.01953,3.33,1.28,10.2,4,14.759999999999998,3.9607843137254903,1.623,4.919999999999999,374.1,40.8,3.8138138138138133
10.2,1.25,1.48,48.6,0.178,211.7,209.7,1.03132,2.8,1.18,11.2,4,12.93,4.339285714285714,1.3579999999999999,4.31,421.4,44.8,3.642857142857143
12.2,0.57,1.12,38.5,0.211,39.9,312.1,1.01793,2.98,1.37,11.9,4,13.89,3.235294117647059,1.5810000000000002,4.63,352.0,47.6,4.093959731543624
13.3,0.87,0.67,43.8,0.283,77.4,311.7,1.01821,2.99,1.31,12.0,4,14.84,3.65,1.593,4.946666666666666,389.1,48.0,4.448160535117057
11.5,0.79,1.27,25.8,0.209,145.1,332.5,1.01595,3.01,1.3,11.2,4,13.559999999999999,2.303571428571429,1.5090000000000001,4.52,477.6,44.8,3.8205980066445187
8.8,0.93,0.95,54.8,0.195,221.5,226.9,1.00747,3.03,1.37,10.7,4,10.68,5.121495327102804,1.5650000000000002,3.56,448.4,42.8,2.904290429042905
10.9,1.2,1.19,41.8,0.281,183.1,227.6,1.02697,2.98,1.34,11.9,4,13.29,3.5126050420168062,1.621,4.43,410.7,47.6,3.6577181208053693
12.9,0.44,1.24,42.1,0.36,114.9,241.5,1.00897,3.3,1.46,10.9,4,14.58,3.8623853211009176,1.8199999999999998,4.86,356.4,43.6,3.9090909090909096
13.3,0.76,0.7,40.3,0.424,179.5,296.3,1.02079,3.09,1.23,9.6,4,14.76,4.197916666666667,1.654,4.92,475.8,38.4,4.3042071197411005
9.4,0.63,1.25,57.8,0.183,143.6,353.3,1.00994,2.94,0.63,12.2,4,11.280000000000001,4.737704918032787,0.813,3.7600000000000002,496.9,48.8,3.197278911564626
10.6,0.9,1.2,49.3,0.327,138.2,364.5,1.02467,3.02,1.71,10.1,4,12.7,4.881188118811881,2.037,4.233333333333333,502.7,40.4,3.509933774834437
9.3,0.99,1.4,32.3,0.187,161.2,245.0,1.01633,2.94,1.3,12.2,4,11.690000000000001,2.6475409836065573,1.487,3.896666666666667,406.2,48.8,3.163265306122449
14.2,1.09,0.65,38.4,0.21,141.9,131.0,1.01532,2.95,0.88,10.2,4,15.94,3.764705882352941,1.09,5.3133333333333335,272.9,40.8,4.813559322033898
12.0,0.73,0.78,47.9,0.225,109.6,248.3,1.01788,3.05,1.59,9.4,4,13.51,5.095744680851063,1.8150000000000002,4.503333333333333,357.9,37.6,3.934426229508197
8.2,0.95,0.77,21.2,0.219,77.2,223.2,1.02826,3.15,1.27,11.4,4,9.919999999999998,1.8596491228070173,1.489,3.306666666666666,300.4,45.6,2.603174603174603
10.2,0.84,1.23,46.7,0.387,151.7,301.2,1.02572,3.14,1.33,12.1,4,12.27,3.859504132231405,1.717,4.09,452.9,48.4,3.2484076433121016
11.4,1.24,1.23,38.0,0.362,214.1,196.3,1.02454,3.43,1.14,11.2,4,13.870000000000001,3.3928571428571432,1.5019999999999998,4.623333333333334,410.4,44.8,3.323615160349854
12.7,1.21,0.76,47.0,0.371,224.2,196.2,1.01927,3.19,0.78,9.8,4,14.67,4.795918367346938,1.151,4.89,420.4,39.2,3.9811912225705326
